"participantID","date","trialNo","blockNo","cutNo","expCond","control","keyCode","shownImgID","shownFoilID","shownSegID","reactionTime","segSize","segCenterX","segCenterY","segCentDist","intDiff","intStd","segNcut","segStab","leaf","correct","meanImgInt","meanSegInt","deltaInt","intOrder","expTime","presentedImgs","segIntensity","segPos","intVals","intDelta","nmcPars","normed_cutNo","normed_reactionTime","normed_segSize","normed_segCenterX","normed_segCenterY","normed_segCentDist","normed_intDiff","normed_intStd","normed_meanImgInt","normed_meanSegInt","normed_deltaInt","normed_intOrder","effortAll","effortUp","avgCrossCorr","trialId","pHat"
"go","05-12-2022",11,"13",4,1,"0","1",5406,0,8,248.308658599854,13,-2,-2.5,3.20156211871642,14.6072591888943,2.9582253083989e-14,1,1,"1",0,203.153219586801,217.760478775696,-14.6072591888943,6,"0.2","[[2 2 2 2 2 5 5 5 5 5]
 [2 2 2 2 6 5 5 5 5 1]
 [2 2 6 6 6 5 5 5 1 1]
 [2 6 6 6 6 5 5 5 1 1]
 [6 6 6 6 6 5 5 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 3 1 1 1]
 [3 3 3 3 3 3 3 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[2 2 2 2 2 5 5 5 5 5]
 [2 2 2 2 6 5 5 5 5 1]
 [2 2 6 6 6 5 5 5 1 1]
 [2 6 6 6 6 5 5 5 1 1]
 [6 6 6 6 6 5 5 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 3 1 1 1]
 [3 3 3 3 3 3 3 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]
 [3 3 3 3 3 3 4 4 4 4]]","[[5 1]
 [4 2]
 [5 2]
 [3 3]
 [4 3]
 [5 3]
 [3 4]
 [4 4]
 [5 4]
 [2 5]
 [3 5]
 [4 5]
 [5 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363802925441334,0.0363802925441334,NA,NA,0.526938354916181
"go","05-12-2022",13,"13",4,2,"0","0",57448,0,9,278.344869613647,8,-4,-3,5,-10.4800406064002,0,1,1,"1",1,205.733480261564,195.253439655164,10.4800406064002,2,"1","[[2 2 2 2 3 3 3 3 3 3]
 [2 2 2 2 3 3 3 3 3 3]
 [4 4 4 4 3 3 3 3 6 6]
 [4 4 4 4 4 6 6 6 6 6]
 [4 4 4 4 1 6 6 6 6 6]
 [4 4 4 5 1 1 6 6 6 6]
 [4 4 5 5 5 1 1 1 6 6]
 [4 5 5 5 5 5 1 1 1 6]
 [5 5 5 5 5 5 5 1 1 1]
 [5 5 5 5 5 5 5 5 1 1]]","[[2 2 2 2 3 3 3 3 3 3]
 [2 2 2 2 3 3 3 3 3 3]
 [4 4 4 4 3 3 3 3 6 6]
 [4 4 4 4 4 6 6 6 6 6]
 [4 4 4 4 1 6 6 6 6 6]
 [4 4 4 5 1 1 6 6 6 6]
 [4 4 5 5 5 1 1 1 6 6]
 [4 5 5 5 5 5 1 1 1 6]
 [5 5 5 5 5 5 5 1 1 1]
 [5 5 5 5 5 5 5 5 1 1]]","[[1 1]
 [2 1]
 [1 2]
 [2 2]
 [1 3]
 [2 3]
 [1 4]
 [2 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356678162917077,0.0356678162917077,NA,NA,0.616226973966436
"go","05-12-2022",16,"13",3,1,"0","0",92639,0,6,198.452472686768,15,3.5,2.5,4.30116263352131,-14.7468336403173,0,1,1,"1",1,204.746833640317,190,14.7468336403173,1,"0.2","[[3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 5 2 2 2 2]
 [6 6 5 5 5 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [3 3 3 3 3 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 5 2 2 2 2]
 [6 6 5 5 5 2 2 2 2 2]
 [6 6 6 6 6 2 2 2 2 2]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[ 8  6]
 [ 9  6]
 [10  6]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0626786588177905,0.0626786588177905,NA,NA,0.546721879037428
"go","05-12-2022",18,"13",5,1,"0","0",9583,0,11,108.466386795044,12,-0.5,-2.5,2.54950975679639,-8.95252380305325,2.96855073353921e-14,1,1,"1",1,204.205963458217,195.253439655164,8.95252380305325,2,"0.2","[[3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [2 2 2 2 2 6 6 6 1 1]
 [2 2 2 2 2 6 6 6 6 6]
 [4 4 4 2 2 6 6 6 5 5]
 [4 4 4 4 4 6 6 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]]","[[3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [3 3 3 3 3 3 1 1 1 1]
 [2 2 2 2 2 6 6 6 1 1]
 [2 2 2 2 2 6 6 6 6 6]
 [4 4 4 2 2 6 6 6 5 5]
 [4 4 4 4 4 6 6 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 5 5 5 5 5]]","[[4 1]
 [5 1]
 [4 2]
 [5 2]
 [4 3]
 [5 3]
 [4 4]
 [5 4]
 [6 4]
 [4 5]
 [5 5]
 [6 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0593394096772668,0.0593394096772668,NA,NA,0.427161264466564
"go","05-12-2022",19,"13",4,2,"0","1",22662,0,9,188.457727432251,12,0.5,-3,3.04138126514911,3.60204078532396,5.93710146707842e-14,1,1,"1",0,202.598062274568,206.200103059892,-3.60204078532396,4,"1","[[6 6 6 6 3 3 3 3 2 2]
 [6 6 6 6 3 3 3 3 2 2]
 [6 6 6 6 3 3 3 2 2 2]
 [4 4 6 6 3 3 3 2 2 2]
 [4 4 4 4 1 3 3 2 2 2]
 [4 4 4 1 1 1 5 5 5 5]
 [4 4 1 1 1 1 5 5 5 5]
 [4 1 1 1 1 1 5 5 5 5]
 [1 1 1 1 1 1 5 5 5 5]
 [1 1 1 1 1 1 5 5 5 5]]","[[6 6 6 6 3 3 3 3 2 2]
 [6 6 6 6 3 3 3 3 2 2]
 [6 6 6 6 3 3 3 2 2 2]
 [4 4 6 6 3 3 3 2 2 2]
 [4 4 4 4 1 3 3 2 2 2]
 [4 4 4 1 1 1 5 5 5 5]
 [4 4 1 1 1 1 5 5 5 5]
 [4 1 1 1 1 1 5 5 5 5]
 [1 1 1 1 1 1 5 5 5 5]
 [1 1 1 1 1 1 5 5 5 5]]","[[4 1]
 [5 1]
 [6 1]
 [7 1]
 [8 1]
 [4 2]
 [5 2]
 [6 2]
 [7 2]
 [5 3]
 [6 3]
 [5 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306072998410544,0.0306072998410544,NA,NA,0.603559560274593
"go","05-12-2022",23,"13",4,2,"0","0",64924,0,9,288.443565368652,10,-4,2.5,4.7169905660283,3.75599914556994,2.99591122651879e-14,1,1,"1",1,202.444103914322,206.200103059892,-3.75599914556994,4,"1","[[5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 3 6 6 6 6 6]
 [5 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 3 6 6 6 6]
 [1 1 1 3 3 3 6 6 6 6]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 3 6 6 6 6 6]
 [5 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 3 6 6 6 6]
 [1 1 1 3 3 3 6 6 6 6]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]
 [1 1 1 1 1 2 2 2 2 2]]","[[ 1  6]
 [ 2  6]
 [ 1  7]
 [ 2  7]
 [ 1  8]
 [ 2  8]
 [ 1  9]
 [ 2  9]
 [ 1 10]
 [ 2 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0313375511001447,0.0313375511001447,NA,NA,0.605396555502895
"go","05-12-2022",24,"13",5,2,"0","0",66486,0,11,228.434801101685,21,0.5,-3,3.04138126514911,7.59026094376065,1.16494342887104e-13,1,1,"1",1,204.311209475677,211.901470419438,-7.59026094376065,5,"1","[[3 3 3 3 4 4 4 4 4 4]
 [3 3 3 4 4 4 4 4 4 4]
 [5 5 5 4 4 4 4 4 4 4]
 [5 5 5 5 4 4 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 6 2 2 2 1 1]
 [5 5 5 6 6 6 1 1 1 1]
 [5 5 6 6 6 6 1 1 1 1]
 [5 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[3 3 3 3 4 4 4 4 4 4]
 [3 3 3 4 4 4 4 4 4 4]
 [5 5 5 4 4 4 4 4 4 4]
 [5 5 5 5 4 4 2 2 2 2]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 5 6 2 2 2 1 1]
 [5 5 5 6 6 6 1 1 1 1]
 [5 5 6 6 6 6 1 1 1 1]
 [5 6 6 6 6 1 1 1 1 1]
 [6 6 6 6 6 1 1 1 1 1]]","[[3 1]
 [4 1]
 [5 1]
 [6 1]
 [7 1]
 [8 1]
 [9 1]
 [3 2]
 [4 2]
 [5 2]
 [6 2]
 [7 2]
 [8 2]
 [3 3]
 [4 3]
 [5 3]
 [6 3]
 [7 3]
 [4 4]
 [5 4]
 [6 4]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0683202236348908,0.0683202236348908,NA,NA,0.63778857043979
"go","05-12-2022",31,"13",2,1,"0","0",38855,0,4,1.50585174560547,16,-3,-2.5,3.90512483795333,-2.99620777682361,0,1,1,"1",1,203.648343025101,200.652135248278,2.99620777682361,3,"0.2","[[3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 1 5 6 6 6 6]
 [3 3 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 2 2 2 2 2 5 5 5 5]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 4 4 4 4 4 4]
 [2 2 2 4 4 4 4 4 4 4]]","[[3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 3 6 6 6 6 6]
 [3 3 3 3 1 5 6 6 6 6]
 [3 3 1 1 1 5 5 5 5 5]
 [1 1 1 1 1 5 5 5 5 5]
 [1 2 2 2 2 2 5 5 5 5]
 [2 2 2 2 2 2 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 4 4 4 4 4 4]
 [2 2 2 4 4 4 4 4 4 4]]","[[1 1]
 [2 1]
 [3 1]
 [4 1]
 [1 2]
 [2 2]
 [3 2]
 [4 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0717822371853105,0.0129356040292823,NA,NA,0.593708634540489
"go","05-12-2022",32,"13",1,2,"0","0",19516,0,2,1.58095359802246,6,-3.5,-3.5,4.94974746830583,-14.6218017373698,0,1,1,"1",1,204.62180173737,190,14.6218017373698,1,"1","[[1 1 1 4 4 4 6 6 6 6]
 [1 1 4 4 4 4 6 6 6 6]
 [1 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 5 5 5 5 6]
 [3 3 3 4 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]]","[[1 1 1 4 4 4 6 6 6 6]
 [1 1 4 4 4 4 6 6 6 6]
 [1 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 5 5 5 5 6]
 [3 3 3 4 5 5 5 5 5 5]
 [3 3 3 3 5 5 5 5 5 5]
 [3 3 3 3 3 5 5 5 5 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]]","[[1 1]
 [2 1]
 [3 1]
 [1 2]
 [2 2]
 [1 3]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487142002061014,0.0003184899104483,NA,NA,0.796549208995069
"go","05-12-2022",34,"13",2,2,"0","0",42286,0,4,288.484573364258,14,-3.5,-2.5,4.30116263352131,-3.98966636886595,0,1,1,"1",1,204.641801617144,200.652135248278,3.98966636886595,3,"1","[[3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 2 2]
 [5 5 5 5 1 1 1 1 1 2]
 [5 5 5 5 6 6 1 1 1 1]
 [5 5 5 5 6 6 6 1 1 1]
 [5 5 5 5 6 6 6 6 1 1]
 [5 5 5 5 6 6 6 6 6 1]
 [5 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 4 4 4 6 6]]","[[3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 2 2 2 2 2 2]
 [5 5 5 5 1 1 1 1 1 2]
 [5 5 5 5 6 6 1 1 1 1]
 [5 5 5 5 6 6 6 1 1 1]
 [5 5 5 5 6 6 6 6 1 1]
 [5 5 5 5 6 6 6 6 6 1]
 [5 4 4 4 4 4 6 6 6 6]
 [4 4 4 4 4 4 4 4 6 6]]","[[1 1]
 [2 1]
 [3 1]
 [1 2]
 [2 2]
 [3 2]
 [1 3]
 [2 3]
 [3 3]
 [1 4]
 [2 4]
 [3 4]
 [1 5]
 [2 5]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0762282438373965,0.0248812412878519,NA,NA,0.802661917413305
"go","05-12-2022",35,"13",5,2,"0","0",83068,0,10,1.59120559692383,10,-4,2.5,4.7169905660283,-2.67029680621246,0,1,1,"1",1,203.32243205449,200.652135248278,2.67029680621246,3,"1","[[6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [1 1 1 1 1 1 4 4 4 4]
 [1 1 1 1 1 1 4 4 4 4]
 [5 5 5 5 1 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 2 2 4 4 4]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 2 2 2 2 2 2 2]
 [5 2 2 2 2 2 2 2 2 2]]","[[6 6 6 6 6 3 3 3 3 3]
 [6 6 6 6 6 3 3 3 3 3]
 [1 1 1 1 1 1 4 4 4 4]
 [1 1 1 1 1 1 4 4 4 4]
 [5 5 5 5 1 4 4 4 4 4]
 [5 5 5 5 5 4 4 4 4 4]
 [5 5 5 5 5 2 2 4 4 4]
 [5 5 5 5 2 2 2 2 2 2]
 [5 5 5 2 2 2 2 2 2 2]
 [5 2 2 2 2 2 2 2 2 2]]","[[ 1  6]
 [ 2  6]
 [ 1  7]
 [ 2  7]
 [ 1  8]
 [ 2  8]
 [ 1  9]
 [ 2  9]
 [ 1 10]
 [ 2 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275023550403768,0.0275023550403768,NA,NA,0.534023857060097
"go","05-12-2022",37,"13",4,1,"0","0",33130,0,8,478.342056274414,21,0.5,2.5,2.54950975679639,2.2156890140584,2.9123585721776e-14,1,1,"1",1,203.984414045833,206.200103059892,-2.2156890140584,4,"0.2","[[1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [2 2 2 2 2 6 6 6 6 6]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [5 5 5 5 2 3 4 4 4 4]
 [5 5 5 5 3 3 3 3 4 4]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]]","[[1 1 1 1 1 6 6 6 6 6]
 [1 1 1 1 1 6 6 6 6 6]
 [2 2 2 2 2 6 6 6 6 6]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [2 2 2 2 2 4 4 4 4 4]
 [5 5 5 5 2 3 4 4 4 4]
 [5 5 5 5 3 3 3 3 4 4]
 [5 5 5 5 3 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 3]]","[[ 4  6]
 [ 5  6]
 [ 6  6]
 [ 4  7]
 [ 5  7]
 [ 6  7]
 [ 7  7]
 [ 4  8]
 [ 5  8]
 [ 6  8]
 [ 7  8]
 [ 4  9]
 [ 5  9]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 4 10]
 [ 5 10]
 [ 6 10]
 [ 7 10]
 [ 8 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539663822842259,0.0539663822842259,NA,NA,0.498248696547998
"go","05-12-2022",38,"13",2,2,"0","1",86574,0,4,338.372707366943,19,-2.5,3,3.90512483795333,-15.7234137480178,0,1,1,"1",0,205.723413748018,190,15.7234137480178,1,"1","[[4 4 4 4 4 4 1 1 1 1]
 [4 4 4 4 4 4 1 1 1 1]
 [4 4 4 4 4 3 1 1 1 1]
 [2 2 4 4 3 3 1 1 1 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 5 5 3 3 6 6 6 6]
 [2 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]]","[[4 4 4 4 4 4 1 1 1 1]
 [4 4 4 4 4 4 1 1 1 1]
 [4 4 4 4 4 3 1 1 1 1]
 [2 2 4 4 3 3 1 1 1 1]
 [2 2 2 2 3 3 3 1 1 1]
 [2 2 5 5 3 3 6 6 6 6]
 [2 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 5 6 6 6 6 6]
 [5 5 5 5 6 6 6 6 6 6]]","[[ 1  7]
 [ 2  7]
 [ 3  7]
 [ 4  7]
 [ 1  8]
 [ 2  8]
 [ 3  8]
 [ 4  8]
 [ 5  8]
 [ 1  9]
 [ 2  9]
 [ 3  9]
 [ 4  9]
 [ 5  9]
 [ 1 10]
 [ 2 10]
 [ 3 10]
 [ 4 10]
 [ 5 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044376424251557,0.0136511596851682,NA,NA,0.744193627639484
"go","05-12-2022",43,"13",1,1,"0","0",79982,0,2,188.278436660767,16,3,-1.5,3.35410196624968,14.7061082508888,5.87076305571739e-14,1,1,"1",1,203.054370524807,217.760478775696,-14.7061082508888,6,"0.2","[[4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 6 1 1 1 1]
 [3 3 3 6 6 6 1 1 1 1]
 [3 6 6 6 6 6 1 1 1 1]
 [6 6 6 6 6 6 6 1 1 1]]","[[4 4 4 4 4 5 5 5 5 5]
 [4 4 4 4 4 4 5 5 5 5]
 [4 4 4 4 4 4 2 2 2 2]
 [4 4 4 4 4 2 2 2 2 2]
 [4 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 2 2 2 2 2]
 [3 3 3 3 3 6 1 1 1 1]
 [3 3 3 6 6 6 1 1 1 1]
 [3 6 6 6 6 6 1 1 1 1]
 [6 6 6 6 6 6 6 1 1 1]]","[[10  1]
 [ 9  2]
 [10  2]
 [ 9  3]
 [10  3]
 [ 8  4]
 [ 9  4]
 [10  4]
 [ 8  5]
 [ 9  5]
 [10  5]
 [ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [10  7]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0513789048898585,0.0001749654153252,NA,NA,0.682205411687632
"go","05-12-2022",44,"13",4,1,"0","1",72989,0,9,278.390169143677,22,2.5,2.5,3.53553390593274,-12.0636606045358,0,1,1,"1",0,202.063660604536,190,12.0636606045358,1,"0.2","[[4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 2 2 2 2 6 6 3 3 3]
 [2 2 2 2 2 6 6 6 6 3]
 [2 2 2 2 2 6 6 6 1 1]
 [5 5 5 5 2 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]]","[[4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 4 4 4 4 3 3 3 3 3]
 [4 2 2 2 2 6 6 3 3 3]
 [2 2 2 2 2 6 6 6 6 3]
 [2 2 2 2 2 6 6 6 1 1]
 [5 5 5 5 2 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]
 [5 5 5 5 5 1 1 1 1 1]]","[[ 7  6]
 [ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 6  9]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 6 10]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173708552492625,0.0173708552492625,NA,NA,0.557745565303392
"go","05-12-2022",45,"13",3,2,"0","0",47472,0,6,238.415241241455,19,3,2.5,3.90512483795333,-11.9128528125418,0,1,1,"1",1,201.912852812542,190,11.9128528125418,1,"1","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 6]
 [5 5 5 4 4 3 3 3 6 6]
 [5 4 4 4 4 3 3 6 6 6]
 [2 2 4 4 4 4 6 6 6 6]
 [2 2 2 4 4 4 6 6 6 6]
 [2 2 2 2 2 4 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]]","[[5 5 5 5 5 3 3 3 3 3]
 [5 5 5 5 3 3 3 3 3 6]
 [5 5 5 4 4 3 3 3 6 6]
 [5 4 4 4 4 3 3 6 6 6]
 [2 2 4 4 4 4 6 6 6 6]
 [2 2 2 4 4 4 6 6 6 6]
 [2 2 2 2 2 4 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]
 [2 2 2 2 2 1 1 1 1 1]]","[[ 8  6]
 [ 9  6]
 [10  6]
 [ 7  7]
 [ 8  7]
 [ 9  7]
 [10  7]
 [ 7  8]
 [ 8  8]
 [ 9  8]
 [10  8]
 [ 7  9]
 [ 8  9]
 [ 9  9]
 [10  9]
 [ 7 10]
 [ 8 10]
 [ 9 10]
 [10 10]]","[190.         195.25343966 200.65213525 206.20010306 211.90147042
 217.76047878]",0.0276496823956,"[1.5   0.004 2.    1.   ]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490298390412548,0.0257845099811788,NA,NA,0.703808190754048
